path,bytes_uncompressed,over_2mb,crawl_window_bytes,body_start_byte,h1_pos_byte,h1_in_first_2mb,top20_byte_cutoff,h1_in_top20_html,top20_body_byte_cutoff,h1_in_top20_body,uniqueness_marker,uniqueness_pos_byte,uniqueness_in_first_2mb,uniqueness_in_top20_html,uniqueness_in_top20_body
assisted-living/arizona/cities/tucson/index.html,30493,false,30493,2248,2839,true,6098,true,7897,true,Local Data Signals,3003,true,true,true
assisted-living/arizona/cities/winslow/index.html,16360,false,16360,2264,2855,true,3272,true,5083,true,Local Data Signals,3020,true,true,true
assisted-living/arizona/cities/youngtown/index.html,16594,false,16594,2296,2887,true,3318,true,5155,true,Local Data Signals,3054,true,true,true
assisted-living/arizona/cities/yuma/index.html,22392,false,22392,2216,2807,true,4478,true,6251,true,Local Data Signals,2969,true,true,true
assisted-living/arizona/index.html,23919,false,23919,2159,2750,true,4783,true,6511,true,Statewide Data Signals,2911,true,true,true
assisted-living/arkansas/cities/alma/index.html,16114,false,16114,2221,2812,true,3222,true,4999,true,Local Data Signals,2974,true,true,true
assisted-living/arkansas/cities/arkadelphia/index.html,18043,false,18043,2333,2924,true,3608,true,5475,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/ash-flat/index.html,17810,false,17810,2285,2876,true,3562,true,5390,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/ashdown/index.html,17665,false,17665,2269,2860,true,3533,true,5348,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/atkins/index.html,16377,false,16377,2253,2844,true,3275,true,5077,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/barling/index.html,16396,false,16396,2269,2860,true,3279,true,5094,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/batesville/index.html,19148,false,19148,2317,2908,true,3829,true,5683,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/beebe/index.html,16280,false,16280,2237,2828,true,3256,true,5045,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/bella-vista/index.html,18088,false,18088,2333,2924,true,3617,true,5484,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/benton/index.html,20406,false,20406,2253,2844,true,4081,true,5883,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/bentonville/index.html,18101,false,18101,2333,2924,true,3620,true,5486,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/berryville/index.html,16569,false,16569,2317,2908,true,3313,true,5167,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/blytheville/index.html,16698,false,16698,2333,2924,true,3339,true,5206,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/booneville/index.html,16689,false,16689,2317,2908,true,3337,true,5191,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/brinkley/index.html,16461,false,16461,2285,2876,true,3292,true,5120,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/bryant/index.html,17768,false,17768,2253,2844,true,3553,true,5356,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/cabot/index.html,18737,false,18737,2237,2828,true,3747,true,5537,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/calico-rock/index.html,16634,false,16634,2333,2924,true,3326,true,5193,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/camden/index.html,18970,false,18970,2253,2844,true,3794,true,5596,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/carlisle/index.html,16545,false,16545,2285,2876,true,3309,true,5137,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/cave-city/index.html,16511,false,16511,2301,2892,true,3302,true,5143,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/centerton/index.html,16539,false,16539,2301,2892,true,3307,true,5148,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/charleston/index.html,16562,false,16562,2317,2908,true,3312,true,5166,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/clarksville/index.html,16702,false,16702,2333,2924,true,3340,true,5206,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/clinton/index.html,16426,false,16426,2269,2860,true,3285,true,5100,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/conway/index.html,21608,false,21608,2253,2844,true,4321,true,6124,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/corning/index.html,16407,false,16407,2269,2860,true,3281,true,5096,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/crossett/index.html,17650,false,17650,2285,2876,true,3530,true,5358,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/danville/index.html,16432,false,16432,2285,2876,true,3286,true,5114,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/dardanelle/index.html,16707,false,16707,2317,2908,true,3341,true,5195,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/de-queen/index.html,16495,false,16495,2285,2876,true,3299,true,5127,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/de-witt/index.html,17579,false,17579,2269,2860,true,3515,true,5331,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/dermott/index.html,16391,false,16391,2269,2860,true,3278,true,5093,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/des-arc/index.html,16465,false,16465,2269,2860,true,3293,true,5108,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/dierks/index.html,16325,false,16325,2253,2844,true,3265,true,5067,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/el-dorado/index.html,21801,false,21801,2301,2892,true,4360,true,6201,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/england/index.html,16395,false,16395,2269,2860,true,3279,true,5094,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/eureka-springs/index.html,17004,false,17004,2381,2972,true,3400,true,5305,true,Local Data Signals,3144,true,true,true
assisted-living/arkansas/cities/fairfield-bay/index.html,16863,false,16863,2365,2956,true,3372,true,5264,true,Local Data Signals,3127,true,true,true
assisted-living/arkansas/cities/fayetteville/index.html,22148,false,22148,2349,2940,true,4429,true,6308,true,Local Data Signals,3110,true,true,true
assisted-living/arkansas/cities/flippin/index.html,16380,false,16380,2269,2860,true,3276,true,5091,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/fordyce/index.html,16403,false,16403,2269,2860,true,3280,true,5095,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/forrest-city/index.html,16584,false,16584,2349,2940,true,3316,true,5196,true,Local Data Signals,3110,true,true,true
assisted-living/arkansas/cities/fort-smith/index.html,24727,false,24727,2317,2908,true,4945,true,6799,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/gassville/index.html,16515,false,16515,2301,2892,true,3303,true,5143,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/glenwood/index.html,16415,false,16415,2285,2876,true,3283,true,5111,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/gosnell/index.html,16347,false,16347,2269,2860,true,3269,true,5084,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/greenbrier/index.html,16682,false,16682,2317,2908,true,3336,true,5190,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/greenwood/index.html,16543,false,16543,2301,2892,true,3308,true,5149,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/harrisburg/index.html,16584,false,16584,2317,2908,true,3316,true,5170,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/harrison/index.html,18821,false,18821,2285,2876,true,3764,true,5592,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/hazen/index.html,16191,false,16191,2237,2828,true,3238,true,5027,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/heber-springs/index.html,18179,false,18179,2365,2956,true,3635,true,5527,true,Local Data Signals,3127,true,true,true
assisted-living/arkansas/cities/helena/index.html,16287,false,16287,2253,2844,true,3257,true,5059,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/hope/index.html,16290,false,16290,2221,2812,true,3258,true,5034,true,Local Data Signals,2974,true,true,true
assisted-living/arkansas/cities/hot-springs/index.html,26120,false,26120,2333,2924,true,5224,true,7090,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/hot-springs-village/index.html,17349,false,17349,2461,3052,true,3469,true,5438,true,Local Data Signals,3229,true,true,true
assisted-living/arkansas/cities/huntsville/index.html,16648,false,16648,2317,2908,true,3329,true,5183,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/jacksonville/index.html,16833,false,16833,2349,2940,true,3366,true,5245,true,Local Data Signals,3110,true,true,true
assisted-living/arkansas/cities/jasper/index.html,16436,false,16436,2253,2844,true,3287,true,5089,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/jonesboro/index.html,20366,false,20366,2301,2892,true,4073,true,5914,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/judsonia/index.html,16535,false,16535,2285,2876,true,3307,true,5135,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/lake-city/index.html,16372,false,16372,2301,2892,true,3274,true,5115,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/lake-village/index.html,16836,false,16836,2349,2940,true,3367,true,5246,true,Local Data Signals,3110,true,true,true
assisted-living/arkansas/cities/little-rock/index.html,31620,false,31620,2333,2924,true,6324,true,8190,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/lonoke/index.html,17554,false,17554,2253,2844,true,3510,true,5313,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/magnolia/index.html,17778,false,17778,2285,2876,true,3555,true,5383,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/malvern/index.html,17807,false,17807,2269,2860,true,3561,true,5376,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/manila/index.html,16313,false,16313,2253,2844,true,3262,true,5065,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/marianna/index.html,16279,false,16279,2285,2876,true,3255,true,5083,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/marion/index.html,16375,false,16375,2253,2844,true,3275,true,5077,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/marked-tree/index.html,16771,false,16771,2333,2924,true,3354,true,5220,true,Local Data Signals,3093,true,true,true
assisted-living/arkansas/cities/marshall/index.html,16575,false,16575,2285,2876,true,3315,true,5143,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/maumelle/index.html,16557,false,16557,2285,2876,true,3311,true,5139,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/mccrory/index.html,16422,false,16422,2269,2860,true,3284,true,5099,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/melbourne/index.html,16513,false,16513,2301,2892,true,3302,true,5143,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/mena/index.html,16207,false,16207,2221,2812,true,3241,true,5018,true,Local Data Signals,2974,true,true,true
assisted-living/arkansas/cities/monette/index.html,16324,false,16324,2269,2860,true,3264,true,5080,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/monticello/index.html,18024,false,18024,2317,2908,true,3604,true,5458,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/morrilton/index.html,16642,false,16642,2301,2892,true,3328,true,5169,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/mount-ida/index.html,16578,false,16578,2301,2892,true,3315,true,5156,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/mountain-home/index.html,19568,false,19568,2365,2956,true,3913,true,5805,true,Local Data Signals,3127,true,true,true
assisted-living/arkansas/cities/mountain-view/index.html,16925,false,16925,2365,2956,true,3385,true,5277,true,Local Data Signals,3127,true,true,true
assisted-living/arkansas/cities/murfreesboro/index.html,16810,false,16810,2349,2940,true,3362,true,5241,true,Local Data Signals,3110,true,true,true
assisted-living/arkansas/cities/nashville/index.html,17887,false,17887,2301,2892,true,3577,true,5418,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/newport/index.html,17846,false,17846,2269,2860,true,3569,true,5384,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/north-little-rock/index.html,22813,false,22813,2429,3020,true,4562,true,6505,true,Local Data Signals,3195,true,true,true
assisted-living/arkansas/cities/osceola/index.html,16363,false,16363,2269,2860,true,3272,true,5087,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/ozark/index.html,16208,false,16208,2237,2828,true,3241,true,5031,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/paragould/index.html,17832,false,17832,2301,2892,true,3566,true,5407,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/paris/index.html,16278,false,16278,2237,2828,true,3255,true,5045,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/perryville/index.html,16698,false,16698,2317,2908,true,3339,true,5193,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/piggott/index.html,16411,false,16411,2269,2860,true,3282,true,5097,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/pine-bluff/index.html,19114,false,19114,2317,2908,true,3822,true,5676,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/pocahontas/index.html,17974,false,17974,2317,2908,true,3594,true,5448,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/prairie-grove/index.html,16897,false,16897,2365,2956,true,3379,true,5271,true,Local Data Signals,3127,true,true,true
assisted-living/arkansas/cities/prescott/index.html,17794,false,17794,2285,2876,true,3558,true,5386,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/rector/index.html,16265,false,16265,2253,2844,true,3253,true,5055,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/rison/index.html,16325,false,16325,2237,2828,true,3265,true,5054,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/rogers/index.html,24229,false,24229,2253,2844,true,4845,true,6648,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/russellville/index.html,19595,false,19595,2349,2940,true,3919,true,5798,true,Local Data Signals,3110,true,true,true
assisted-living/arkansas/cities/salem/index.html,16277,false,16277,2237,2828,true,3255,true,5045,true,Local Data Signals,2991,true,true,true
assisted-living/arkansas/cities/searcy/index.html,17636,false,17636,2253,2844,true,3527,true,5329,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/sheridan/index.html,16572,false,16572,2285,2876,true,3314,true,5142,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/sherwood/index.html,16532,false,16532,2285,2876,true,3306,true,5134,true,Local Data Signals,3042,true,true,true
assisted-living/arkansas/cities/siloam-springs/index.html,16836,false,16836,2381,2972,true,3367,true,5272,true,Local Data Signals,3144,true,true,true
assisted-living/arkansas/cities/springdale/index.html,23198,false,23198,2317,2908,true,4639,true,6493,true,Local Data Signals,3076,true,true,true
assisted-living/arkansas/cities/stamps/index.html,16388,false,16388,2253,2844,true,3277,true,5080,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/star-city/index.html,16622,false,16622,2301,2892,true,3324,true,5165,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/stuttgart/index.html,16495,false,16495,2301,2892,true,3299,true,5139,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/taylor/index.html,16310,false,16310,2253,2844,true,3262,true,5064,true,Local Data Signals,3008,true,true,true
assisted-living/arkansas/cities/texarkana/index.html,19036,false,19036,2301,2892,true,3807,true,5648,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/trumann/index.html,16364,false,16364,2269,2860,true,3272,true,5088,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/van-buren/index.html,19419,false,19419,2301,2892,true,3883,true,5724,true,Local Data Signals,3059,true,true,true
assisted-living/arkansas/cities/waldron/index.html,16332,false,16332,2269,2860,true,3266,true,5081,true,Local Data Signals,3025,true,true,true
assisted-living/arkansas/cities/walnut-ridge/index.html,18153,false,18153,2349,2940,true,3630,true,5509,true,Local Data Signals,3110,true,true,true
